"language","frequency","word","translation"
"French",228,"raison","reason"
"French",229,"aurais","would"
"French",230,"voulais","wanted"
"French",231,"elles","they"
"French",232,"parle","speaks"
"French",233,"ok","ok"
"French",234,"jours","days"
"French",235,"dû","due"
"French",236,"moment","time"
"French",237,"heure","time"
"French",238,"puis","then"
"French",239,"gars","guys"
"French",240,"hommes","men"
"French",241,"amour","love"
"French",242,"tard","later"
"French",243,"toutes","All"
"French",244,"sommes","About"
"French",245,"tuer","kill"
"French",246,"eh","eh"
"French",247,"ami","Friend"
"French",248,"connais","know"
"French",249,"petite","small"
"French",250,"aider","support"
"French",251,"chance","luck"
"French",252,"savez","know"
"French",253,"partir","leave"
"French",254,"sait","know"
"French",255,"combien","how much"
"French",256,"voiture","car"
"French",257,"tant","as"
"French",258,"pris","taken"
"French",259,"part","share"
"French",260,"problème","issue"
"French",261,"prends","take"
"French",262,"porte","door"
"French",263,"coup","blow"
"French",264,"serait","would"
"French",265,"venir","come"
"French",266,"hui","Today"
"French",267,"famille","Family"
"French",268,"travail","working"
"French",269,"pu","could"
"French",270,"seule","only"
"French",271,"sens","meaning"
"French",272,"ni","or"
"French",273,"allons","will"
"French",274,"revoir","review"
"French",275,"idée","notion"
"French",276,"putain","fucking"
"French",277,"passer","pass"
"French",278,"contre","against"
"French",279,"comprends","understand"
"French",280,"entendu","heard"
"French",281,"trouvé","found"
"French",282,"trouver","find"
"French",283,"vieux","old man"
"French",284,"vient","just"
"French",285,"pendant","for"
"French",286,"aurait","would"
"French",287,"quelques","a few"
"French",288,"attention","Attention"
"French",289,"demande","application"
"French",290,"chercher","search"
"French",291,"sous","in"
"French",292,"voici","here is"
"French",293,"pourrait","could"
"French",294,"sang","blood"
"French",295,"pouvez","can"
"French",296,"sortir","out"
"French",297,"question","issue"
"French",298,"histoire","history"
"French",299,"amis","friends"
"French",300,"venez","come"
"French",301,"frère","brother"
"French",302,"rester","stay"
"French",303,"fini","finished"
"French",304,"ville","City"
"French",305,"nouveau","further"
"French",306,"truc","trick"
"French",307,"tiens","like"
"French",308,"mois","month"
"French",309,"eux","them"
"French",310,"mec","guy"
"French",311,"yeux","eyes"
"French",312,"laisse","leaves"
"French",313,"super","super"
"French",314,"belle","beautiful"
"French",315,"longtemps","for a long time"
"French",316,"police","Police"
"French",317,"eau","water"
"French",318,"heures","hours"
"French",319,"car","because"
"French",320,"importe","matter"
"French",321,"cas","case"
"French",322,"vont","will"
"French",323,"chaque","every"
"French",324,"terre","earth"
"French",325,"place","Place"
"French",326,"tué","killed"
"French",327,"type","Type"
"French",328,"main","hand"
"French",329,"pardon","Forgiveness"
"French",330,"ensemble","together"
"French",331,"seulement","only"
"French",332,"guerre","war"
"French",333,"beau","beautiful"
"French",334,"vers","to"
"French",335,"mme","same"
"French",336,"prie","Please"
"French",337,"devant","before"
"French",338,"trouve","found"
"French",339,"partie","section"
"French",340,"suite","continuation"
"French",341,"compris","including"
"French",342,"matin","morning"
"French",343,"leurs","their"
"French",344,"aucun","neither"
"French",345,"arrivé","arrived"
"French",346,"dessus","on top"
"French",347,"chérie","honey"
"French",348,"mettre","place"
"French",349,"aide","help"
"French",350,"étaient","were"
"French",351,"ie","ie"
"French",352,"perdu","lost"
"French",353,"fin","end"
"French",354,"sois","am"
"French",355,"premier","first"
"French",356,"genre","kind"
"French",357,"aimerais","would"
"French",358,"droit","right"
"French",359,"donne","gives"
"French",360,"attendez","wait"
"French",361,"jeune","young"
"French",362,"feu","fire"
"French",363,"devrais","should"
"French",364,"enfant","child"
"French",365,"chambre","room"
"French",366,"gros","Wholesale"
"French",367,"côté","side"
"French",368,"venu","come"
"French",369,"loin","far"
"French",370,"laisser","leave"
"French",371,"donner","give"
"French",372,"jouer","play"
"French",373,"savais","knew"
"French",374,"compte","account"
"French",375,"s","s"
"French",376,"parlé","spoken"
"French",377,"minutes","minutes"
"French",378,"regardez","look"
"French",379,"train","Train"
"French",380,"première","first"
"French",381,"pouvoir","authority"
"French",382,"aura","will"
"French",383,"mourir","die"
"French",384,"dernière","Last"
"French",385,"donné","given"
"French",386,"ia","ia"
"French",387,"mari","husband"
"French",388,"écoute","listening"
"French",389,"enfin","finally"
"French",390,"devrait","should"
"French",391,"mis","set"
"French",392,"film","movie"
"French",393,"aucune","no"
"French",394,"fort","strong"
"French",395,"façon","way"
"French",396,"pays","country"
"French",397,"prêt","ready"
"French",398,"madame","Mrs."
"French",399,"femmes","women"
"French",400,"affaire","business"
"French",401,"pourrais","could"
"French",402,"espère","hope"
"French",403,"parti","party"
"French",404,"h","h"
"French",405,"boulot","job"
"French",406,"endroit","place"
"French",407,"fou","crazy"
"French",408,"corps","body"
"French",409,"hier","yesterday"
"French",410,"dont","which"
"French",411,"désolée","sorry"
"French",412,"grande","high"
"French",413,"point","item"
"French",414,"cinq","five"
"French",415,"dehors","out"
"French",416,"filles","girls"
"French",417,"cause","because"
"French",418,"vivre","experience"
"French",419,"près","close"
"French",420,"pensais","thought"
"French",421,"garçon","boy"
"French",422,"chef","Chief"
"French",423,"haut","top"
"French",424,"capitaine","Captain"
"French",425,"dirait","say"
"French",426,"bébé","Baby"
"French",427,"celui","the"
"French",428,"demandé","required"
"French",429,"possible","can"
"French",430,"mains","hands"
"French",431,"ainsi","thereby"
"French",432,"quatre","four"
"French",433,"nouvelle","news"
"French",434,"années","years"
"French",435,"plein","full"
"French",436,"semaine","week"
"French",437,"dites","say"
"French",438,"croire","believe"
"French",439,"marche","walking"
"French",440,"tour","tower"
"French",441,"école","school"
"French",442,"manger","eat"
"French",443,"plutôt","rather"
"French",444,"docteur","doctor"
"French",445,"ceux","those"
"French",446,"vérité","truth"
"French",447,"vue","view"
"French",448,"arrêter","shut down"
"French",449,"essaie","tries"
"French",450,"envie","want"
"French",451,"bientôt","shortly"
"French",452,"instant","Nothing"
"French",453,"dernier","latest"
"French",454,"affaires","business"
"French",455,"arriver","get"
"French",456,"demander","call"
"French",457,"meilleur","top"
"French",458,"font","are"
"French",459,"derrière","rear"
"French",460,"c","c"
"French",461,"dollars","dollars"
"French",462,"presque","almost"
"French",463,"dr","dr"
"French",464,"tellement","so"
"French",465,"tomber","fall"
"French",466,"journée","daytime"
"French",467,"voulait","wanted"
"French",468,"appeler","call"
"French",469,"bureau","office"
"French",470,"confiance","trust"
"French",471,"garde","Guard"
"French",472,"attendre","expect"
"French",473,"numéro","issue"
"French",474,"serai","will"
"French",475,"dur","hard"
"French",476,"á","á"
"French",477,"souviens","remember"
"French",478,"o","o"
"French",479,"voyez","see"
"French",480,"cours","course"
"French",481,"bonsoir","good evening"
"French",482,"route","road"
"French",483,"fera","will"
"French",484,"prend","takes"
"French",485,"cul","ass"
"French",486,"abord","first"
"French",487,"important","significant"
"French",488,"peine","sorrow"
"French",489,"croyais","thought"
"French",490,"mot","word"
"French",491,"devez","must"
"French",492,"suffit","only"
"French",493,"minute","minute"
"French",494,"ferme","farm"
"French",495,"ben","ben"
"French",496,"plaisir","pleasure"
"French",497,"chien","Dog"
"French",498,"jeu","game"
"French",499,"seigneur","Lord"
"French",500,"messieurs","Men"
"French",501,"calme","calm"
"French",502,"voudrais","would"
"French",503,"heureux","happy"
"French",504,"prenez","take"
"French",505,"mariage","Wedding"
"French",506,"voit","sees"
"French",507,"parents","Parents"
"French",508,"lls","They"
"French",509,"dedans","inside"
"French",510,"entrer","get in"
"French",511,"lit","bed"
"French",512,"parfait","perfect"
"French",513,"fous","crazy"
"French",514,"mlle","miss"
"French",515,"rentrer","return"
"French",516,"ait","has"
"French",517,"musique","Music"
"French",518,"arrêtez","stop"
"French",519,"autant","as"
"French",520,"service","serving"
"French",521,"reviens","back"
"French",522,"ceci","this"
"French",523,"drôle","funny"
"French",524,"attend","expected"
"French",525,"parfois","sometimes"
"French",526,"téléphone","phone"
"French",527,"retour","return"
"French",528,"ira","will"
"French",529,"e","e"
"French",530,"pauvre","poor"
"French",531,"verre","Glass"
"French",532,"général","broad"
"French",533,"new","new"
"French",534,"six","six"
"French",535,"pensé","thought"
"French",536,"l","the"
"French",537,"impossible","not"
"French",538,"fête","celebration"
"French",539,"adore","love"
"French",540,"coeur","heart"
"French",541,"aimes","love"
"French",542,"ci","this"
"French",543,"ferai","will"
"French",544,"président","President"
"French",545,"doute","doubt"
"French",546,"facile","easy"
"French",547,"entends","hear"
"French",548,"payer","pay"
"French",549,"appelé","called"
"French",550,"prison","Prison"
"French",551,"john","john"
"French",552,"sors","go"
"French",553,"café","Coffee"
"French",554,"vaut","is"
"French",555,"mauvais","bad"
"French",556,"chéri","honey"
"French",557,"oublié","Forgot"
"French",558,"bras","arm"
"French",559,"i","i"
"French",560,"gentil","nice"
"French",561,"faute","foul"
"French",562,"équipe","team"
"French",563,"exactement","exactly"
"French",564,"cœur","heart"
"French",565,"penser","think"
"French",566,"changer","change"
"French",567,"commence","begins"
"French",568,"lieu","place"
"French",569,"entendre","hear"
"French",570,"ies","ies"
"French",571,"roi","King"
"French",572,"plan","Plan"
"French",573,"partout","everywhere"
"French",574,"joue","plays"
"French",575,"cher","expensive"
"French",576,"morts","dead"
"French",577,"rendre","return"
"French",578,"écrit","written"
"French",579,"travailler","work"
"French",580,"malade","sick"
"French",581,"sinon","otherwise"
"French",582,"génial","awesome"
"French",583,"regarder","watch"
"French",584,"veulent","want"
"French",585,"montrer","show"
"French",586,"rentre","returns"
"French",587,"travaille","works"
"French",588,"armée","army"
"French",589,"voulu","required"
"French",590,"cherche","seeks"
"French",591,"état","condition"
"French",592,"boire","drink"
"French",593,"sécurité","security"
"French",594,"dès","from"
"French",595,"esprit","wit"
"French",596,"année","year"
"French",597,"dix","ten"
"French",598,"york","york"
"French",599,"laissé","left"
"French",600,"bois","wood"
"French",601,"mets","put"
"French",602,"propre","own"
"French",603,"soyez","are"
"French",604,"jack","jack"
"French",605,"essayer","try"
"French",606,"faisait","was"
"French",607,"tôt","early"
"French",608,"surtout","mainly"
"French",609,"arme","weapon"
"French",610,"t","t"
"French",611,"rêve","dream"
"French",612,"perdre","lose"
"French",613,"avis","Review"
"French",614,"semble","seems"
"French",615,"pire","worse"
"French",616,"simple","single"
"French",617,"penses","think"
"French",618,"parles","talk"
"French",619,"paix","Peace"
"French",620,"livre","Book"
"French",621,"dormir","sleep"
"French",622,"voyons","see"
"French",623,"difficile","difficult"
"French",624,"retard","delay"
"French",625,"allait","would"
"French",626,"d","d"
"French",627,"sujet","topic"
"French",628,"appris","learned"
"French",629,"ensuite","then"
"French",630,"sauf","except"
"French",631,"maître","master"
"French",632,"morte","dead"
"French",633,"noir","black"
"French",634,"or","gold"
"French",635,"dîner","dinner"
"French",636,"choix","choice"
"French",637,"serais","would"
"French",638,"ecoute","listening"
"French",639,"sale","dirty"
"French",640,"étiez","were"
"French",641,"sûrement","surely"
"French",642,"an","year"
"French",643,"ordre","order"
"French",644,"souvent","often"
"French",645,"essayé","tried"
"French",646,"peuvent","can"
"French",647,"visage","face"
"French",648,"bout","end"
"French",649,"changé","changed"
"French",650,"sérieux","serious"
"French",651,"inquiète","concerned"
"French",652,"âge","ages"
"French",653,"photo","Photo"
"French",654,"rue","street"
"French",655,"tirer","shoot"
"French",656,"comprendre","include"
"French",657,"face","face"
"French",658,"semaines","weeks"
"French",659,"marché","market"
"French",660,"questions","issues"
"French",661,"honneur","honor"
"French",662,"ciel","sky"
"French",663,"allé","went"
"French",664,"garder","keep"
"French",665,"chemin","road"
"French",666,"grave","serious"
"French",667,"gauche","left"
"French",668,"petits","small"
"French",669,"courant","current"
"French",670,"amie","friend"
"French",671,"nouvelles","news"
"French",672,"avion","aircraft"
"French",673,"con","con"
"French",674,"content","happy"
"French",675,"force","strength"
"French",676,"millions","million"
"French",677,"oublie","forget"
"French",678,"devoir","have to"
"French",679,"prochaine","next"
"French",680,"prix","price"
"French",681,"propos","About"
"French",682,"bateau","boat"
"French",683,"bouge","moves"
"French",684,"voix","voice"
"French",685,"rouge","red"
"French",686,"restez","stay"
"French",687,"celle","that"
"French",688,"pouvais","could"
"French",689,"personnes","people"
"French",690,"ferais","would"
"French",691,"début","first"
"French",692,"espèce","species"
"French",693,"gueule","mouth"
"French",694,"acheter","purchase"
"French",695,"continue","continues"
"French",696,"sort","out"
"French",697,"faim","hunger"
"French",698,"long","long"
"French",699,"j","j"
"French",700,"voyage","Travel"
"French",701,"message","Post"
"French",702,"sorte","so"
"French",703,"reçu","received"
"French",704,"bienvenue","Welcome"
"French",705,"idiot","idiot"
"French",706,"certains","some"
"French",707,"hôpital","hospital"
"French",708,"promis","promised"
"French",709,"devenir","become"
"French",710,"ouvre","opens"
"French",711,"grâce","thanks"
"French",712,"sûre","safe"
"French",713,"problèmes","difficulties"
"French",714,"armes","weapons"
"French",715,"trucs","stuff"
"French",716,"camp","camp"
"French",717,"allais","would"
"French",718,"occupe","occupies"
"French",719,"devait","was"
"French",720,"manque","lack"
"French",721,"connaissez","know"
"French",722,"the","the"
"French",723,"avaient","had"
"French",724,"cheveux","hair"
"French",725,"soleil","sun"
"French",726,"salle","room"
"French",727,"gagner","win"
"French",728,"laissez","let"
"French",729,"erreur","error"
"French",730,"cru","believed"
"French",731,"pars","go"
"French",732,"bizarre","weird"
"French",733,"croyez","believe"
"French",734,"sac","bag"
"French",735,"hôtel","Hotel"
"French",736,"oncle","Uncle"
"French",737,"pièce","room"
"French",738,"pouvait","could"
"French",739,"fond","background"
"French",740,"soirée","evening"
"French",741,"secret","secret"
"French",742,"patron","boss"
"French",743,"rapport","report"
"French",744,"apprendre","learn"
"French",745,"commencé","started"
"French",746,"sauver","save"
"French",747,"seconde","second"
"French",748,"pensez","think"
"French",749,"allô","hello"
"French",750,"ailleurs","somewhere else"
"French",751,"agent","agent"
"French",752,"froid","cold"
"French",753,"seras","ll"
"French",754,"pied","foot"
"French",755,"jolie","pretty"
"French",756,"revenir","return"
"French",757,"scène","scene"
"French",758,"pieds","feet"
"French",759,"n","n"
"French",760,"devons","have"
"French",761,"groupe","group"
"French",762,"carte","map"
"French",763,"aurai","ll"
"French",764,"effet","effect"
"French",765,"neuf","new"
"French",766,"fallait","had"
"French",767,"monte","rises"
"French",768,"battre","beat"
"French",769,"noël","christmas"
"French",770,"venue","coming"
"French",771,"mots","words"
"French",772,"tire","draws"
"French",773,"droite","right"
"French",774,"libre","Free"
"French",775,"soeur","sister"
"French",776,"situation","location"
"French",777,"seront","will"
"French",778,"faux","wrong"
"French",779,"bordel","brothel"
"French",780,"foutre","fuck"
"French",781,"lumière","light"
"French",782,"euh","uh"
"French",783,"incroyable","incredible"
"French",784,"tue","kills"
"French",785,"joli","pretty"
"French",786,"connaît","knows"
"French",787,"debout","standing"
"French",788,"colonel","Colonel"
"French",789,"cheval","horse"
"French",790,"écoutez","listen"
"French",791,"george","george"
"French",792,"joe","joe"
"French",793,"vieille","old"
"French",794,"entrez","enter"
"French",795,"intérieur","inside"
"French",796,"coin","corner"
"French",797,"auras","get"
"French",798,"gagné","won"
"French",799,"fric","money"
"French",800,"loi","law"
"French",801,"absolument","absolutely"
"French",802,"dame","lady"
"French",803,"cool","cool"
"French",804,"magnifique","wonderful"
"French",805,"dos","back"
"French",806,"occuper","care"
"French",807,"présent","this"
"French",808,"retrouver","recover"
"French",809,"réussi","successful"
"French",810,"frank","frank"
"French",811,"rencontrer","encounter"
"French",812,"aviez","had"
"French",813,"meilleure","better"
"French",814,"âme","soul"
"French",815,"prêts","loans"
"French",816,"doucement","gently"
"French",817,"table","table"
"French",818,"lettre","letter"
"French",819,"rappelle","recalls"
"French",820,"sam","sam"
"French",821,"fut","was"
"French",822,"risque","risk"
"French",823,"ordres","orders"
"French",824,"appel","call"
"French",825,"commencer","start"
"French",826,"terminé","finished"
"French",827,"agit","is"
"French",828,"blanc","white"
"French",829,"sœur","sister"
"French",830,"pareil","such"
"French",831,"charlie","charlie"
"French",832,"chaud","hot"
"French",833,"finir","end"
"French",834,"touche","key"
"French",835,"avance","advance"
"French",836,"ignore","ignores"
"French",837,"meurtre","murder"
"French",838,"tranquille","peaceful"
"French",839,"anniversaire","birthday"
